사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2022-03,9호선,4102,김포공항,6,0,"1,178","1,127","2,674","10,549","7,259","18,154","8,911","22,491","7,184","17,804","6,736","14,503","9,993","20,136","10,228","19,847","11,312","20,887","12,796","19,694","13,301","18,957","13,036","21,508","15,794","22,557","18,271","25,296","13,393","17,260","13,580","7,032","13,273","3,178","6,469","2,352",795,"1,686",28,578,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4103,공항시장,1,0,"3,056",132,"4,287","1,070","9,084","1,748","9,703","3,836","5,848","2,761","3,900","2,855","3,919","3,218","4,378","3,547","4,159","3,923","3,948","3,962","3,834","4,588","4,149","6,128","4,179","6,720","3,915","10,531","2,640","9,106","2,108","5,674","1,852","4,919","1,209","4,478",580,"3,335",1,222,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4104,신방화,7,0,"4,288",556,"9,550","2,310","25,021","4,754","23,635","10,942","12,476","5,938","9,105","5,034","8,250","5,819","9,497","6,858","8,938","7,060","7,924","6,814","8,279","9,833","9,170","10,519","8,309","12,873","9,033","22,275","5,306","18,397","3,988","10,328","3,027","9,151","2,189","8,536",818,"5,713",4,146,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4105,마곡나루(서울식물원),3,0,"3,257",786,"8,514","7,945","25,633","14,752","25,335","42,898","12,345","19,081","9,373","10,945","10,109","10,041","11,843","10,279","12,057","11,298","12,497","11,347","14,416","11,735","17,661","13,616","28,345","19,292","39,812","30,014","16,768","26,286","13,153","13,837","13,117","11,556","11,066","11,419","5,212","7,993",14,547,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4106,양천향교,8,0,"3,784","1,143","8,585","6,161","26,577","9,755","27,651","36,098","12,450","15,974","9,930","8,056","10,301","7,455","11,428","8,893","11,492","8,941","11,089","9,696","11,906","9,125","14,660","11,012","18,644","15,265","29,771","24,979","11,056","22,411","6,897","13,859","5,526","11,551","4,096","11,302","1,367","8,289",1,183,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4107,가양,94,0,"13,120","1,337","21,481","6,900","62,174","22,552","66,501","41,711","35,234","22,641","25,729","15,457","25,138","16,079","26,428","17,608","25,103","19,471","22,650","20,668","23,868","23,720","26,462","29,096","31,236","35,662","40,711","59,602","17,166","51,413","12,116","28,683","10,245","27,305","6,947","23,657","2,054","15,532",2,810,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4108,증미,2,0,"2,185",765,"6,568","3,343","18,910","7,508","19,162","29,521","10,109","10,765","7,377","6,202","7,478","5,277","7,811","5,991","7,732","6,641","7,657","6,916","7,849","8,080","9,312","8,461","14,274","10,008","25,334","18,190","7,767","15,203","4,611","7,833","4,063","6,993","2,209","6,099",778,"4,436",0,1,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4109,등촌,7,0,"4,796",673,"13,132","2,979","37,585","6,307","45,205","15,982","20,695","9,952","14,838","8,543","14,303","9,357","14,287","10,608","13,981","11,718","13,044","12,425","13,083","14,913","13,454","17,041","13,547","23,740","15,865","36,984","7,966","30,757","5,944","17,546","5,085","13,310","3,920","12,826","1,560","9,118",0,2,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4110,염창,16,0,"10,706",660,"22,466","4,524","67,591","7,701","73,299","18,503","37,843","9,814","21,899","8,555","19,412","9,663","20,381","12,421","19,007","13,792","16,643","15,422","15,014","19,576","16,397","23,008","18,634","38,644","20,870","62,179","11,278","53,906","8,034","32,866","7,002","26,555","5,307","25,593","1,798","18,108",4,619,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4111,신목동,3,0,"1,498",342,"4,861","1,673","16,731","2,918","15,971","5,186","7,293","2,117","4,560","2,279","4,436","2,628","4,571","2,946","4,380","3,926","4,253","3,377","3,959","3,711","4,854","4,900","5,489","7,177","5,325","11,919","2,330","9,989","1,451","5,120","1,368","5,352","1,312","4,813",385,"3,224",4,197,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4112,선유도,3,0,"1,631","1,259","4,888","4,650","17,854","14,502","21,281","36,377","9,629","15,664","6,467","6,436","6,917","6,172","7,770","5,934","7,583","6,910","7,883","6,621","9,279","7,260","10,889","8,219","19,661","10,075","34,393","17,906","11,855","14,079","6,605","7,518","5,476","6,589","4,271","6,049","1,369","4,225",0,126,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4113,당산,43,0,"7,276","1,154","15,102","5,314","45,478","13,515","52,194","37,121","28,440","19,920","20,809","13,090","20,859","14,548","22,580","15,558","21,895","17,823","20,333","17,630","20,832","19,995","22,390","23,995","28,940","37,621","40,637","58,612","19,716","42,821","15,406","25,952","14,676","24,940","13,365","24,364","5,525","16,625",5,651,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4114,국회의사당,1,0,914,"1,523","1,716","7,784","3,380","33,928","5,436","119,564","4,867","53,752","5,424","19,803","8,296","14,629","10,312","12,872","12,297","13,674","16,374","11,838","18,421","8,695","22,695","8,344","49,792","9,904","89,167","8,950","31,254","5,276","19,260","3,073","16,677","2,564","11,543","2,355","3,755","1,497",0,4,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4115,여의도,8,0,"2,482","2,130","3,625","18,074","8,314","111,110","9,584","141,918","8,888","55,745","10,875","24,494","15,455","24,944","16,272","24,678","20,070","26,853","23,112","23,553","30,695","21,545","42,332","20,077","111,882","20,748","127,555","24,265","60,478","14,124","47,502","7,580","35,249","6,292","21,733","5,623","6,488","3,155",0,793,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4116,샛강,4,0,808,858,"1,919","3,590","4,456","13,826","5,292","32,643","3,907","11,938","3,765","6,617","4,253","6,016","4,573","5,207","5,361","5,582","5,943","5,417","7,013","4,587","8,485","5,565","16,105","7,015","26,367","9,224","9,881","4,990","6,563","2,988","6,308","2,438","5,061","2,371","2,484","1,544",0,61,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4117,노량진,367,0,"14,952","1,787","21,919","12,388","56,440","39,898","80,520","61,716","42,496","33,749","27,181","21,480","25,847","21,580","30,398","27,230","33,627","30,469","27,545","25,456","26,861","29,149","31,382","35,056","42,036","50,598","51,081","75,326","27,217","49,918","25,790","32,538","32,625","30,407","37,416","28,642","7,960","19,462",1,887,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4118,노들,15,0,"3,351",213,"4,817","1,228","14,529","2,097","17,694","3,733","9,612","2,454","6,349","2,781","5,468","2,813","5,768","3,532","6,056","4,044","5,117","4,248","4,465","5,880","5,217","6,534","5,474","7,979","5,480","14,335","3,326","10,185","2,305","6,198","1,696","5,684","1,458","5,288",489,"3,589",0,1,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4119,흑석(중앙대입구),8,1,"2,989","1,200","5,285","6,079","14,412","11,156","18,147","20,237","11,626","12,131","9,813","12,453","10,650","10,078","12,828","11,590","12,394","12,347","12,722","11,458","14,703","11,276","17,600","13,416","20,974","17,247","17,996","24,564","9,870","15,075","8,276","10,745","8,613","8,427","8,995","8,747","3,852","6,393",0,6,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4120,동작(현충원),11,0,"1,032",111,"1,287","1,595","4,412","1,594","5,323","2,707","3,381","1,796","2,325","1,814","2,458","1,930","2,609","2,379","3,380","2,512","3,221","2,718","3,296","2,386","4,046","2,470","4,365","3,188","4,774","4,594","2,493","3,316","2,002","1,790","1,460","1,726","1,015","1,620",382,"1,297",7,"1,263",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4121,구반포,0,0,162,193,511,"1,336","1,142","2,886","1,787","4,577","1,226","3,085","1,098","1,951","1,204","1,646","1,617","1,927","1,895","2,463","2,273","1,645","2,525","1,662","3,147","1,706","3,635","1,677","4,661","2,401","1,963","1,498","1,511",768,978,745,859,646,192,575,0,28,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4122,신반포,0,0,399,686,"1,530","9,281","4,911","6,479","5,935","8,254","3,863","4,768","2,845","3,632","3,160","2,825","3,697","3,215","4,035","4,229","4,083","3,925","5,965","4,021","11,757","3,993","10,878","4,190","7,521","6,739","4,266","4,672","2,838","2,641","2,470","2,442","1,876","2,509",529,"1,775",0,3,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4123,고속터미널,6,0,"1,626","1,236","4,151","11,879","13,872","15,254","17,388","24,405","13,492","24,001","11,580","23,191","13,482","23,342","15,295","24,181","17,080","25,616","18,651","26,320","21,154","26,328","24,649","28,008","28,428","30,411","28,262","36,197","23,347","24,272","19,541","14,703","14,887","13,432","12,827","11,693","3,776","6,228",1,15,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4124,사평,0,0,663,151,"2,644","1,700","8,446","4,660","9,939","6,743","5,610","3,033","4,007","2,689","3,726","3,031","4,423","3,429","4,459","4,039","4,375","4,088","4,537","4,156","6,386","5,574","5,798","6,728","6,640","9,066","3,877","7,455","2,286","3,854","1,778","3,716","1,712","3,934",449,"2,366",0,1,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4125,신논현,17,0,"2,326","1,424","10,975","13,495","28,329","36,786","37,829","82,320","25,601","92,017","22,824","47,563","27,441","36,091","32,500","36,307","34,871","41,744","37,918","39,330","42,832","37,659","51,744","42,777","69,191","52,072","97,066","78,948","66,563","43,794","48,768","22,475","50,050","18,333","48,742","15,086","23,604","9,856",5,789,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,공항철도 1호선,4201,서울역,162,1,"1,965",527,"1,686","7,846","9,079","12,535","9,343","18,854","7,018","12,891","7,225","10,877","8,436","9,765","9,863","10,184","11,192","9,709","9,216","8,384","13,062","9,842","15,206","9,707","18,301","11,630","23,272","14,577","15,794","11,186","10,430","6,765","12,085","5,902","8,293","5,046","3,687","2,598",4,"1,185",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,공항철도 1호선,4202,공덕,57,1,"1,021",130,"1,647","1,274","4,941","3,099","4,622","8,947","2,643","4,252","1,955","2,849","1,990","2,576","2,289","2,949","2,322","2,906","2,028","2,692","2,272","3,072","2,914","3,843","4,317","5,696","7,562","8,922","3,341","5,868","2,450","3,240","2,418","2,697","1,806","2,989",842,"2,162",36,793,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,공항철도 1호선,4203,홍대입구,66,3,"1,898",223,"3,034","2,383","7,585","6,002","10,768","18,850","6,420","18,780","5,050","13,047","6,532","14,671","8,514","17,856","10,208","19,211","11,765","17,459","14,109","17,345","17,889","18,653","23,506","20,775","29,155","26,610","22,925","16,376","20,721","7,381","23,169","6,228","22,968","5,701","10,303","4,618",317,"1,181",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,공항철도 1호선,4204,디지털미디어시티,96,14,"2,419",708,"5,846","4,836","15,568","22,983","16,983","79,708","9,454","34,290","6,542","11,602","7,293","8,801","8,066","9,796","9,070","9,424","9,391","7,945","11,114","8,173","14,010","9,255","34,343","13,035","76,247","20,896","30,033","13,700","16,072","7,396","14,154","6,775","13,926","6,272","4,914","4,029",219,"1,094",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,공항철도 1호선,4206,마곡나루(서울식물원),10,1,"1,716",657,"3,309","6,749","11,773","21,100","12,114","52,824","6,558","19,365","3,903","6,529","4,589","4,544","5,410","4,869","5,245","5,213","5,351","5,211","7,039","4,860","12,538","5,584","35,276","8,478","39,992","12,854","14,330","8,740","8,631","5,389","6,071","4,894","4,092","4,716","1,569","3,175",181,"2,164",4,5,0,0,0,0,2022-04-03 09:20:04
2022-03,공항철도 1호선,4207,김포공항,9,1,"1,789","1,618","2,896","9,796","6,311","19,103","11,685","18,660","13,616","10,562","14,050","8,543","19,840","10,527","18,448","11,374","20,436","11,587","22,091","9,869","21,013","9,084","18,914","10,631","24,846","10,882","28,934","11,329","20,507","7,725","19,440","3,626","23,728","1,480","18,674","1,393","2,106",878,67,438,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,공항철도 1호선,4208,계양,7,0,"7,620",556,"20,122","3,188","52,382","3,735","43,490","5,467","22,101","4,733","13,432","3,651","12,228","3,959","12,006","5,182","10,140","6,633","8,113","7,665","7,938","9,794","9,623","13,797","9,764","21,205","7,315","39,174","4,607","36,825","3,038","20,851","2,589","18,423","1,669","17,674",687,"11,771",117,"2,880",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,공항철도 1호선,4209,검암,317,7,"5,592",316,"11,760","1,937","30,152","6,648","21,817","13,071","11,636","4,588","7,721","3,420","7,737","3,561","7,347","4,241","6,214","4,875","5,697","5,132","5,560","5,780","6,592","7,458","7,733","11,811","10,704","22,010","3,753","21,672","3,024","11,595","2,483","10,309","1,779","9,655",784,"7,019",113,"3,002",1,1,0,0,0,0,2022-04-03 09:20:04
2022-03,공항철도 1호선,4210,청라국제도시,30,0,"3,314",146,"13,955","4,312","27,432","7,216","16,972","16,185","8,934","5,221","6,425","2,511","7,096","2,860","6,830","4,048","5,676","4,329","5,504","4,357","5,935","5,389","8,323","7,439","11,897","9,486","18,662","19,879","5,025","20,776","3,338","10,990","2,519","9,456","2,222","9,906",692,"6,209",124,"2,258",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,공항철도 1호선,4211,운서,16,0,"5,336",364,"11,558","4,977","21,199","8,998","20,410","12,526","9,000","7,738","8,978","4,405","9,312","4,868","10,040","5,395","7,961","6,662","8,220","6,544","8,343","8,726","11,294","10,302","13,555","12,575","10,546","24,227","5,561","17,152","5,305","12,225","4,684","10,728","3,891","10,643","1,530","7,585",115,"2,587",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,공항철도 1호선,4212,공항화물청사,8,0,343,595,"1,169","6,687","1,746","13,688","2,430","18,589","1,685","3,549",779,"1,829",716,"2,664","1,154","2,702","1,249","1,447","1,805",868,"2,671",725,"4,574","1,340","8,556","1,659","16,716","1,022","3,981",994,"2,553","1,510","2,551",877,"2,339",262,616,171,5,33,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,공항철도 1호선,4213,인천공항1터미널,0,0,"1,120","2,117","1,678","6,176","4,129","12,095","6,002","17,630","5,729","4,980","2,725","5,855","3,328","6,384","3,314","8,260","4,188","5,318","5,087","5,707","7,986","5,637","7,188","4,899","12,050","6,996","17,152","3,492","6,694","2,385","4,941","3,576","5,042","2,545","2,892","1,344",635,733,0,426,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,공항철도 1호선,4215,인천공항2터미널,0,0,"1,213","1,444","1,244","4,724","2,547","9,135","3,885","9,330","3,468","3,005","1,224","2,330","1,167","3,531","1,322","5,339","2,231","2,379","2,849","2,542","5,563","3,062","4,336","3,048","8,175","3,998","10,295","1,402","4,912",756,"3,125",831,"2,475",936,"1,125",222,255,230,0,319,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,공항철도 1호선,4217,영종,8,0,"1,952",102,"6,439","1,745","10,384","2,188","7,773","3,455","5,614","2,438","4,741","2,270","4,720","2,801","4,622","3,093","4,074","3,156","3,745","4,044","4,081","3,972","4,629","4,557","4,906","7,385","3,894","7,310","2,308","9,474","1,749","5,806","1,500","5,394","1,049","4,409",508,"3,874",85,"1,383",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선2~3단계,4126,언주,1,0,987,"1,074","2,186","7,970","5,895","16,620","8,680","54,211","7,027","38,540","7,260","18,019","8,415","10,346","10,325","9,549","9,885","11,905","11,861","9,438","13,780","9,334","17,926","8,934","29,882","10,191","48,335","11,831","22,960","8,771","12,350","5,327","10,629","5,062","8,240","4,180","2,683","3,122",0,202,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선2~3단계,4127,선정릉,2,0,863,859,"3,263","6,723","7,374","15,363","8,513","53,545","6,123","38,501","5,184","16,509","6,124","10,462","7,297","9,618","8,291","9,998","9,253","9,494","10,057","8,038","13,898","8,650","24,145","10,085","46,446","12,084","23,976","8,711","12,247","5,509","10,470","5,206","9,077","4,907","2,730","2,940",0,48,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선2~3단계,4128,삼성중앙,0,0,576,485,"2,429","3,438","4,535","12,322","5,692","33,809","4,424","26,508","4,191","9,926","4,762","5,920","5,491","5,388","6,249","6,730","7,076","5,459","7,815","5,839","9,793","6,077","18,102","7,261","31,587","10,097","14,462","6,578","8,097","3,933","7,414","3,331","5,284","2,827","2,091","2,351",1,11,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선2~3단계,4129,봉은사,0,0,"1,365","1,169","4,287","10,341","7,363","28,973","9,134","84,622","6,683","58,034","7,605","25,222","10,620","20,759","13,611","21,098","16,075","22,185","18,443","20,424","22,566","17,067","30,564","15,461","51,182","17,044","75,257","16,642","36,628","10,811","25,180","5,748","22,038","5,144","15,257","3,992","3,759","2,261",0,1,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선2~3단계,4130,종합운동장,2,0,869,181,"2,650","1,730","7,814","4,460","8,993","10,288","6,014","6,787","4,134","3,844","4,006","3,736","4,733","4,161","4,821","4,805","4,655","4,728","4,775","5,095","6,178","5,896","8,117","8,138","10,467","12,468","5,715","8,351","4,633","4,781","5,328","4,397","4,396","4,070","1,592","2,458",2,43,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선2~3단계,4131,삼전,4,0,"3,905",342,"6,546","2,632","17,519","3,903","27,322","9,770","16,895","7,119","9,108","5,042","7,823","4,906","8,347","5,576","8,598","6,696","7,743","7,054","7,457","7,715","8,118","9,476","8,980","14,373","11,939","22,376","6,301","18,903","5,078","10,719","4,087","10,397","3,727","9,540","1,204","8,191",2,222,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선2~3단계,4132,석촌고분,2,0,"2,417",320,"4,667","1,610","13,763","4,725","23,186","11,905","14,057","7,417","7,733","5,024","6,901","4,471","7,428","5,346","7,561","5,945","6,420","5,702","6,552","7,239","7,974","7,908","9,420","10,992","11,972","20,198","5,452","15,155","4,115","10,079","4,104","8,490","3,039","7,477",898,"5,146",0,36,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선2~3단계,4133,석촌,0,0,"2,496",235,"7,488","1,768","20,452","4,867","25,795","10,407","18,429","9,415","10,742","6,698","10,032","7,218","10,620","7,807","10,856","8,554","9,873","8,433","9,936","8,663","11,325","11,634","13,366","14,991","14,243","24,059","8,839","20,529","7,107","11,153","7,092","10,243","6,791","10,086","1,848","5,073",0,75,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선2~3단계,4134,송파나루,0,0,"1,636",193,"3,676","1,741","10,577","3,792","15,194","10,725","9,800","7,253","5,429","4,364","5,345","5,463","5,773","6,214","6,366","7,296","5,755","6,614","6,088","6,753","6,528","9,788","8,005","11,634","11,635","17,588","6,221","13,642","5,734","6,201","6,472","5,883","4,845","5,116","1,655","3,695",0,141,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선2~3단계,4135,한성백제,0,0,753,194,"2,444","1,007","5,809","2,146","7,313","5,188","4,275","3,465","2,729","2,256","2,658","2,066","2,928","2,318","3,197","2,621","3,216","2,897","3,281","2,709","3,941","2,993","4,500","3,905","6,492","6,230","2,446","5,300","2,003","2,924","1,654","2,663","1,189","2,536",382,"1,802",0,80,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선2~3단계,4136,올림픽공원(한국체대),11,0,"1,366",465,"5,707","3,821","13,133","4,988","15,387","11,877","10,339","7,143","6,516","5,433","6,033","5,109","7,334","6,237","6,992","7,602","6,527","7,325","7,778","9,403","10,164","10,074","12,846","12,548","13,294","17,030","6,173","12,886","7,902","8,226","7,615","7,299","3,938","7,990",896,"3,951",0,183,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선2~3단계,4137,둔촌오륜,0,0,223,249,825,"2,258","3,029","4,003","3,459","2,113","1,991",936,991,582,"1,082",686,"1,037",736,"1,359",922,"1,639",834,"1,653","1,071","4,963","1,244","2,200","1,807","1,599","2,966",862,"2,347",509,"1,189",499,"1,144",247,"1,226",81,694,0,27,0,0,0,0,0,0,2022-04-03 09:20:04
